seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
582,2026.01.26 06:32:28,2026.01.26 09:02:28,TP1_REACHED,XAUUSD,M3,139,SELL,FULLTGT,DAY,0,5078.11,5089.29,5078.11,11.18,1.00,11.18,5066.93,5055.76,5044.58,5033.40,5022.22,0.09,0.00,0.09,5066.93,1.00,1.00,0.00,5073.77,5075.57,5074.04,5074.07,5075.87,0.421,3.65,27.78,43.18,46.62,-1.69,-1.45,-0.24,5060.09,5072.55,315,434,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.99,-0.12,22159.34,22259.96,full target: no partial booked
583,2026.01.26 07:12:40,2026.01.26 09:42:40,SL_MOVE,XAUUSD,M3,139,SELL,FULLTGT,DAY,0,5078.11,5089.29,5066.93,11.18,1.00,11.18,5066.93,5055.76,5044.58,5033.40,5022.22,0.09,0.00,0.09,5066.93,2.00,0.00,0.00,5065.78,5068.69,5070.82,5067.10,5069.51,-0.392,5.45,34.03,35.64,41.32,-3.02,-2.79,-0.23,5060.63,5060.47,427,420,0.0,100.0,9,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,2.00,-0.12,22159.34,22361.12,stop trailed to TP1
584,2026.01.26 07:12:40,2026.01.26 09:42:40,TP2_REACHED,XAUUSD,M3,139,SELL,FULLTGT,DAY,0,5078.11,5089.29,5066.93,11.18,1.00,11.18,5066.93,5055.76,5044.58,5033.40,5022.22,0.09,0.00,0.09,5055.76,2.00,2.00,0.00,5065.78,5068.69,5070.82,5067.10,5069.51,-0.392,5.45,34.03,35.64,41.32,-3.02,-2.79,-0.23,5060.63,5060.47,427,420,0.0,100.0,9,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,2.00,-0.12,22159.34,22361.12,full target: no partial booked
585,2026.01.26 07:27:40,2026.01.26 09:57:40,EXIT_TRAIL_SL,XAUUSD,M3,139,SELL,FULLTGT,DAY,0,5078.11,5089.29,5066.93,11.18,1.00,11.18,5066.93,5055.76,5044.58,5033.40,5022.22,0.09,0.09,0.00,5066.93,0.00,1.00,99.98,5063.00,5065.88,5069.07,5062.51,5065.97,-0.563,5.66,31.88,46.71,43.95,-3.23,-3.07,-0.16,5060.60,5064.99,457,454,42.9,57.1,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,2.30,-0.12,22259.64,22259.64,stopped at a trailed level
586,2026.01.26 07:54:00,2026.01.26 10:24:00,ENTRY,XAUUSD,M3,141,BUY,FULLTGT,DAY,0,5074.47,5060.34,5060.34,14.13,1.00,14.13,5088.60,5102.74,5116.87,5131.00,5145.13,0.07,0.07,0.07,5074.47,0.00,0.00,0.00,5067.07,5066.17,5068.10,5065.16,5065.32,-0.273,7.07,23.16,59.28,54.28,-0.22,-2.13,1.91,5060.88,5074.69,661,575,85.7,0.0,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22259.39,22259.04,KZ=ASIA; KZR=Asia H @ 4967.24 1234 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
587,2026.01.26 08:42:40,2026.01.26 11:12:40,SL_MOVE,XAUUSD,M3,141,BUY,FULLTGT,DAY,0,5074.47,5060.34,5074.47,14.13,1.00,14.13,5088.60,5102.74,5116.87,5131.00,5145.13,0.07,0.00,0.07,5074.47,1.00,0.00,0.00,5078.12,5074.34,5071.76,5076.75,5073.41,0.493,5.23,29.96,66.02,63.35,3.38,2.08,1.30,5062.37,5083.62,624,615,100.0,0.0,10,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.00,-0.64,22259.39,22359.07,stop to breakeven
588,2026.01.26 08:42:40,2026.01.26 11:12:40,TP1_REACHED,XAUUSD,M3,141,BUY,FULLTGT,DAY,0,5074.47,5060.34,5074.47,14.13,1.00,14.13,5088.60,5102.74,5116.87,5131.00,5145.13,0.07,0.00,0.07,5088.60,1.00,1.00,0.00,5078.12,5074.34,5071.76,5076.75,5073.41,0.493,5.23,29.96,66.02,63.35,3.38,2.08,1.30,5062.37,5083.62,624,615,100.0,0.0,10,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.00,-0.64,22259.39,22359.07,full target: no partial booked
589,2026.01.26 08:47:27,2026.01.26 11:17:27,SL_MOVE,XAUUSD,M3,141,BUY,FULLTGT,DAY,0,5074.47,5060.34,5088.60,14.13,1.00,14.13,5088.60,5102.74,5116.87,5131.00,5145.13,0.07,0.00,0.07,5088.60,2.00,0.00,0.00,5080.93,5075.96,5072.56,5078.12,5074.34,0.638,5.33,34.66,73.17,68.64,4.35,2.38,1.97,5062.55,5092.15,629,608,100.0,0.0,11,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.99,-0.64,22259.39,22457.42,stop trailed to TP1
590,2026.01.26 08:47:27,2026.01.26 11:17:27,TP2_REACHED,XAUUSD,M3,141,BUY,FULLTGT,DAY,0,5074.47,5060.34,5088.60,14.13,1.00,14.13,5088.60,5102.74,5116.87,5131.00,5145.13,0.07,0.00,0.07,5102.74,2.00,2.00,0.00,5080.93,5075.96,5072.56,5078.12,5074.34,0.638,5.33,34.66,73.17,68.64,4.35,2.38,1.97,5062.55,5092.15,629,608,100.0,0.0,11,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.99,-0.64,22259.39,22457.42,full target: no partial booked
591,2026.01.26 08:56:39,2026.01.26 11:26:39,EXIT_TRAIL_SL,XAUUSD,M3,141,BUY,FULLTGT,DAY,0,5074.47,5060.34,5088.60,14.13,1.00,14.13,5088.60,5102.74,5116.87,5131.00,5145.13,0.07,0.07,0.00,5088.57,0.00,1.00,98.20,5092.92,5083.38,5076.33,5090.83,5081.58,1.056,6.67,47.31,70.16,67.55,8.38,4.39,3.99,5063.58,5101.31,754,618,85.7,14.3,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,2.59,-0.64,22357.84,22357.84,stopped at a trailed level
592,2026.01.26 10:51:00,2026.01.26 13:21:00,ENTRY,XAUUSD,M3,143,SELL,FULLTGT,DAY,0,5089.29,5094.99,5094.99,5.70,1.00,5.70,5083.59,5077.88,5072.18,5066.48,5060.78,0.19,0.19,0.19,5089.29,0.00,0.00,0.00,5093.50,5093.56,5089.56,5094.55,5093.99,1.401,2.85,23.50,41.66,48.46,0.75,2.00,-1.25,5068.35,5089.28,499,478,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22357.17,22356.22,KZ=LONDON; KZR=Asia H @ 5093.08 41 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
593,2026.01.26 10:51:39,2026.01.26 13:21:39,SL_MOVE,XAUUSD,M3,143,SELL,FULLTGT,DAY,0,5089.29,5094.99,5089.29,5.70,1.00,5.70,5083.59,5077.88,5072.18,5066.48,5060.78,0.19,0.00,0.19,5089.29,1.00,0.00,0.00,5093.50,5093.56,5089.56,5094.55,5093.99,1.401,2.85,23.50,41.66,48.46,0.75,2.00,-1.25,5068.35,5089.28,499,478,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.98,-0.07,22357.17,22465.85,stop to breakeven
594,2026.01.26 10:51:39,2026.01.26 13:21:39,TP1_REACHED,XAUUSD,M3,143,SELL,FULLTGT,DAY,0,5089.29,5094.99,5089.29,5.70,1.00,5.70,5083.59,5077.88,5072.18,5066.48,5060.78,0.19,0.00,0.19,5083.59,1.00,1.00,0.00,5093.50,5093.56,5089.56,5094.55,5093.99,1.401,2.85,23.50,41.66,48.46,0.75,2.00,-1.25,5068.35,5089.28,499,478,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.98,-0.07,22357.17,22465.85,full target: no partial booked
595,2026.01.26 11:00:40,2026.01.26 13:30:40,EXIT_BE,XAUUSD,M3,143,SELL,FULLTGT,DAY,0,5089.29,5094.99,5089.29,5.70,1.00,5.70,5083.59,5077.88,5072.18,5066.48,5060.78,0.19,0.19,0.00,5089.37,0.00,-0.01,-2.86,5088.19,5090.83,5088.77,5089.41,5091.57,0.633,3.25,35.57,34.63,42.62,-1.50,0.87,-2.37,5068.57,5083.33,493,500,14.3,71.4,6,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,1.64,-0.07,22354.98,22354.98,stopped at breakeven
596,2026.01.26 11:30:00,2026.01.26 14:00:00,SKIP,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5091.62,5091.22,5089.58,5090.31,5090.66,0.344,4.77,19.10,59.19,57.94,0.18,-0.64,0.83,5069.51,5096.86,499,521,71.4,0.0,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
597,2026.01.26 11:51:00,2026.01.26 14:21:00,SKIP,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5090.14,5091.08,5090.03,5092.21,5092.00,0.241,4.33,19.53,38.11,42.50,-0.54,0.40,-0.94,5070.11,5081.87,550,509,14.3,71.4,11,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
598,2026.01.26 12:33:00,2026.01.26 15:03:00,SKIP,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5088.04,5087.88,5088.33,5087.31,5087.57,-0.089,5.07,16.62,53.88,48.89,-0.31,-1.38,1.07,5070.87,5090.95,407,474,57.1,14.3,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
599,2026.01.26 13:18:00,2026.01.26 15:48:00,SKIP,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5089.68,5090.01,5089.58,5090.59,5090.40,0.173,2.47,27.34,41.03,46.68,-0.01,0.78,-0.80,5071.78,5086.05,374,404,14.3,71.4,9,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
600,2026.01.26 13:48:00,2026.01.26 16:18:00,SKIP,XAUUSD,M3,143,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5088.56,5088.46,5088.73,5088.30,5088.34,-0.076,3.54,23.99,51.98,51.30,-0.14,-0.93,0.79,5072.24,5089.62,478,426,71.4,14.3,7,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
601,2026.01.26 14:33:00,2026.01.26 17:03:00,SKIP,XAUUSD,M3,143,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5089.91,5090.11,5089.70,5091.19,5090.64,0.115,3.54,22.98,40.34,49.51,0.08,0.68,-0.60,5073.08,5084.78,527,435,14.3,71.4,9,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
602,2026.01.26 16:27:00,2026.01.26 18:57:00,SKIP,XAUUSD,M3,143,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5072.78,5072.08,5076.12,5071.35,5071.44,-0.706,5.72,21.31,57.00,51.78,-0.54,-2.54,2.00,5073.07,5078.50,685,676,85.7,0.0,7,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
603,2026.01.26 17:42:00,2026.01.26 20:12:00,SKIP,XAUUSD,M3,143,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5085.07,5085.94,5083.52,5087.67,5087.07,0.329,7.35,23.24,39.63,46.68,0.55,3.19,-2.64,5074.54,5074.64,813,767,14.3,71.4,12,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
604,2026.01.26 17:57:00,2026.01.26 20:27:00,SKIP,XAUUSD,M3,143,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5086.69,5086.18,5084.00,5084.95,5085.43,0.281,7.73,23.11,57.88,54.29,0.87,0.93,-0.07,5074.73,5093.62,712,758,57.1,14.3,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
605,2026.01.26 18:33:00,2026.01.26 21:03:00,SKIP,XAUUSD,M3,143,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5087.62,5089.42,5087.15,5090.97,5090.95,0.282,8.07,25.45,36.66,40.35,-0.36,2.78,-3.14,5075.55,5074.18,906,757,0.0,100.0,10,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
606,2026.01.26 19:03:00,2026.01.26 21:33:00,SKIP,XAUUSD,M3,143,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5086.60,5086.35,5085.93,5085.04,5085.71,0.048,8.87,32.77,55.89,53.30,-0.21,-2.05,1.84,5075.78,5092.85,734,757,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
607,2026.01.26 20:12:00,2026.01.26 22:42:00,SKIP,XAUUSD,M3,143,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5092.94,5093.35,5090.90,5095.93,5094.59,0.391,6.27,25.28,37.08,45.97,0.61,2.80,-2.19,5077.08,5080.97,846,710,14.3,85.7,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
608,2026.01.26 22:24:00,2026.01.27 00:54:00,SKIP,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5041.80,5041.36,5052.90,5040.72,5040.88,-0.978,11.80,26.43,51.47,48.48,-2.43,-6.70,4.27,5073.49,5046.13,828,872,57.1,28.6,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
609,2026.01.26 23:15:00,2026.01.27 01:45:00,SKIP,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5047.67,5047.88,5051.47,5051.07,5049.26,-0.420,8.56,26.46,39.69,41.18,0.24,1.90,-1.65,5072.47,5034.08,703,741,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the entry window
610,2026.01.27 01:00:00,2026.01.27 03:30:00,DAY_SUMMARY,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.98,195.32,5011.39,5020.22,5033.90,5012.24,5021.45,-1.345,10.17,45.59,37.14,35.65,-9.57,-10.11,0.54,5070.31,5008.00,375,689,14.3,71.4,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,2026.01.26 trades=3 W=2 L=1 gross_profit=198.18 gross_loss=2.86 net=195.32 PF=69.29
611,2026.01.27 01:15:00,2026.01.27 03:45:00,SKIP,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5026.19,5024.88,5033.57,5022.80,5023.39,-0.796,10.93,29.76,59.08,53.52,-1.52,-7.02,5.50,5030.45,5039.75,545,679,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,22354.98,22354.98,outside the killzone window
612,2026.01.27 02:39:00,2026.01.27 05:09:00,SKIP,XAUUSD,M3,143,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5045.31,5045.82,5043.41,5046.76,5046.45,0.450,5.36,22.81,43.66,51.68,0.82,2.98,-2.15,5045.33,5039.53,516,468,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22354.98,22354.98,already positioned that way
613,2026.01.27 03:12:00,2026.01.27 05:42:00,ENTRY,XAUUSD,M3,145,BUY,FULLTGT,DAY,0,5062.50,5041.84,5041.84,20.66,1.00,20.66,5083.16,5103.82,5124.48,5145.14,5165.80,0.05,0.05,0.05,5062.50,0.00,0.00,0.00,5041.46,5040.24,5040.67,5036.35,5038.08,-0.041,10.33,29.57,64.33,55.83,0.09,-3.24,3.32,5041.53,5061.89,849,595,100.0,0.0,5,0,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22354.80,22354.55,KZ=ASIA; KZR=NY H @ 5097.34 182 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
614,2026.01.27 05:18:00,2026.01.27 07:48:00,FLIP,XAUUSD,M3,145,BUY,FULLTGT,DAY,0,5062.50,5041.84,5041.84,20.66,1.00,20.66,5083.16,5103.82,5124.48,5145.14,5165.80,0.05,0.00,0.00,5065.73,0.00,0.16,0.00,5068.27,5068.30,5062.89,5068.91,5068.56,0.945,5.73,29.67,47.99,51.98,1.15,2.97,-1.82,5054.37,5065.73,602,548,28.6,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.84,-0.63,22354.80,22370.95,opposite signal before SL/target | BUY -> SELL | closing trade 145
615,2026.01.27 05:18:00,2026.01.27 07:48:00,EXIT_FLIP,XAUUSD,M3,145,BUY,FULLTGT,DAY,0,5062.50,5041.84,5041.84,20.66,1.00,20.66,5083.16,5103.82,5124.48,5145.14,5165.80,0.05,0.05,0.00,5065.73,0.00,0.16,0.00,5068.27,5068.30,5062.89,5068.91,5068.56,0.945,5.73,29.67,47.99,51.98,1.15,2.97,-1.82,5054.37,5065.73,602,548,28.6,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.84,-0.63,22370.77,22370.77,FLIP exit
616,2026.01.27 05:18:00,2026.01.27 07:48:00,EXIT_OTHER,XAUUSD,M3,145,BUY,FULLTGT,DAY,0,5062.50,5041.84,5041.84,20.66,1.00,20.66,5083.16,5103.82,5124.48,5145.14,5165.80,0.05,0.05,0.00,5065.73,0.00,0.16,15.79,5068.27,5068.30,5062.89,5068.91,5068.56,0.945,5.73,29.67,47.99,51.98,1.15,2.97,-1.82,5054.37,5065.73,602,548,28.6,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.84,-0.63,22370.77,22370.77,FLIP exit
617,2026.01.27 05:18:00,2026.01.27 07:48:00,ENTRY,XAUUSD,M3,147,SELL,FULLTGT,DAY,145,5065.73,5077.18,5077.18,11.45,1.00,11.45,5054.28,5042.82,5031.37,5019.92,5008.47,0.09,0.09,0.09,5065.73,0.00,0.00,0.00,5068.27,5068.30,5062.89,5068.91,5068.56,0.945,5.73,29.67,47.99,51.98,1.15,2.97,-1.82,5054.37,5065.73,602,548,28.6,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.00,0.00,22370.45,22370.00,KZ=ASIA; KZR=NY H @ 5097.34 224 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 145
618,2026.01.27 05:24:00,2026.01.27 07:54:00,FLIP,XAUUSD,M3,147,SELL,FULLTGT,DAY,0,5065.73,5077.18,5077.18,11.45,1.00,11.45,5054.28,5042.82,5031.37,5019.92,5008.47,0.09,0.00,0.00,5071.63,0.00,-0.52,0.00,5068.93,5068.60,5063.43,5068.26,5068.29,0.937,5.51,24.61,54.86,53.22,1.19,2.19,-1.00,5054.66,5071.63,450,539,57.1,14.3,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.03,-0.62,22370.45,22317.35,opposite signal before SL/target | SELL -> BUY | closing trade 147
619,2026.01.27 05:24:00,2026.01.27 07:54:00,EXIT_FLIP,XAUUSD,M3,147,SELL,FULLTGT,DAY,0,5065.73,5077.18,5077.18,11.45,1.00,11.45,5054.28,5042.82,5031.37,5019.92,5008.47,0.09,0.09,0.00,5071.63,0.00,-0.52,0.00,5068.93,5068.60,5063.43,5068.26,5068.29,0.937,5.51,24.61,54.86,53.22,1.19,2.19,-1.00,5054.66,5071.63,450,539,57.1,14.3,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.03,-0.62,22317.03,22317.03,FLIP exit
620,2026.01.27 05:24:00,2026.01.27 07:54:00,EXIT_OTHER,XAUUSD,M3,147,SELL,FULLTGT,DAY,0,5065.73,5077.18,5077.18,11.45,1.00,11.45,5054.28,5042.82,5031.37,5019.92,5008.47,0.09,0.09,0.00,5071.63,0.00,-0.52,-53.74,5068.93,5068.60,5063.43,5068.26,5068.29,0.937,5.51,24.61,54.86,53.22,1.19,2.19,-1.00,5054.66,5071.63,450,539,57.1,14.3,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.03,-0.62,22317.03,22317.03,FLIP exit
621,2026.01.27 05:24:00,2026.01.27 07:54:00,ENTRY,XAUUSD,M3,149,BUY,FULLTGT,DAY,147,5071.63,5060.61,5060.61,11.02,1.00,11.02,5082.65,5093.68,5104.70,5115.72,5126.74,0.10,0.10,0.10,5071.63,0.00,0.00,0.00,5068.93,5068.60,5063.43,5068.26,5068.29,0.937,5.51,24.61,54.86,53.22,1.19,2.19,-1.00,5054.66,5071.63,450,539,57.1,14.3,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22316.68,22316.18,KZ=ASIA; KZR=NY H @ 5097.34 226 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 147
622,2026.01.27 05:30:00,2026.01.27 08:00:00,FLIP,XAUUSD,M3,149,BUY,FULLTGT,DAY,0,5071.63,5060.61,5060.61,11.02,1.00,11.02,5082.65,5093.68,5104.70,5115.72,5126.74,0.10,0.00,0.00,5064.80,0.00,-0.62,0.00,5068.20,5068.33,5063.71,5069.05,5068.68,0.820,5.63,21.26,46.54,50.21,0.71,1.54,-0.83,5054.94,5064.80,576,554,28.6,57.1,10,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=0;VWAP=0;BIAS=1,0.05,-0.70,22316.68,22248.38,opposite signal before SL/target | BUY -> SELL | closing trade 149
623,2026.01.27 05:30:00,2026.01.27 08:00:00,EXIT_FLIP,XAUUSD,M3,149,BUY,FULLTGT,DAY,0,5071.63,5060.61,5060.61,11.02,1.00,11.02,5082.65,5093.68,5104.70,5115.72,5126.74,0.10,0.10,0.00,5064.80,0.00,-0.62,0.00,5068.20,5068.33,5063.71,5069.05,5068.68,0.820,5.63,21.26,46.54,50.21,0.71,1.54,-0.83,5054.94,5064.80,576,554,28.6,57.1,10,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=0;VWAP=0;BIAS=1,0.05,-0.70,22248.03,22248.03,FLIP exit
