seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
858,2026.02.24 17:03:00,2026.02.24 19:33:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5127.73,5128.05,5136.93,5129.13,5128.64,-1.069,8.30,27.68,43.96,45.71,-1.91,-3.35,1.44,5172.45,5122.15,909,893,14.3,85.7,10,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
859,2026.02.24 17:06:00,2026.02.24 19:36:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5128.56,5128.40,5136.73,5127.73,5128.05,-0.948,8.78,24.57,51.62,44.16,-1.41,-2.71,1.30,5172.20,5131.89,889,895,42.9,28.6,6,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
860,2026.02.24 18:36:00,2026.02.24 21:06:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5143.39,5143.63,5142.21,5144.21,5143.98,0.313,4.53,22.13,45.32,46.07,0.73,2.24,-1.51,5168.70,5140.11,771,687,0.0,85.7,10,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
861,2026.02.24 18:39:00,2026.02.24 21:09:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5143.90,5143.84,5142.35,5143.39,5143.63,0.312,4.76,21.48,53.97,46.07,0.84,1.95,-1.11,5168.61,5145.95,677,682,28.6,42.9,7,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
862,2026.02.24 18:48:00,2026.02.24 21:18:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5143.86,5143.95,5142.60,5145.21,5144.50,0.235,5.77,17.93,43.93,52.81,0.57,1.27,-0.70,5168.32,5138.46,762,685,14.3,71.4,10,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
863,2026.02.24 19:06:00,2026.02.24 21:36:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5143.75,5143.34,5142.48,5141.97,5142.59,0.151,5.71,22.10,59.10,56.01,0.43,0.09,0.34,5167.72,5150.90,629,685,57.1,14.3,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
864,2026.02.24 20:39:00,2026.02.24 23:09:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5159.70,5159.84,5155.46,5160.10,5160.01,1.156,3.79,31.13,48.21,51.01,0.96,2.71,-1.75,5167.07,5158.10,586,559,28.6,71.4,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
865,2026.02.24 20:57:00,2026.02.24 23:27:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5159.99,5159.85,5156.38,5159.56,5159.66,0.916,3.79,21.94,55.29,56.31,0.63,0.84,-0.21,5166.96,5161.71,501,559,42.9,28.6,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
866,2026.02.24 21:03:00,2026.02.24 23:33:00,SKIP,XAUUSD,M3,20,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5159.38,5159.60,5156.54,5160.02,5159.88,0.838,3.65,20.83,45.02,55.66,0.29,0.60,-0.31,5166.92,5156.79,568,551,14.3,71.4,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
867,2026.02.24 22:24:00,2026.02.25 00:54:00,SKIP,XAUUSD,M3,20,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5154.93,5154.28,5154.56,5152.75,5153.35,-0.082,3.38,32.22,65.84,51.48,0.04,-1.05,1.08,5166.09,5163.62,575,476,85.7,14.3,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
868,2026.02.24 23:12:00,2026.02.25 01:42:00,SKIP,XAUUSD,M3,20,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5161.56,5161.89,5159.57,5162.39,5162.26,0.595,3.91,28.38,44.58,47.14,0.61,2.67,-2.07,5166.11,5158.24,225,541,0.0,85.7,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the entry window
869,2026.02.25 01:00:00,2026.02.25 03:30:00,DAY_SUMMARY,XAUUSD,M3,20,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-127.17,5147.16,5151.68,5155.07,5148.01,5152.47,-0.949,3.57,50.56,31.64,33.62,-4.27,-3.38,-0.89,5165.87,5143.74,151,249,0.0,85.7,9,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,2026.02.24 trades=1 W=0 L=1 gross_profit=0.00 gross_loss=127.17 net=-127.17 PF=0.00
870,2026.02.25 01:51:00,2026.02.25 04:21:00,SKIP,XAUUSD,M3,20,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5142.53,5141.34,5146.26,5140.28,5140.33,-1.023,4.81,48.78,63.33,54.52,-0.86,-4.69,3.84,5136.68,5151.50,460,371,100.0,0.0,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,outside the killzone window
871,2026.02.25 02:30:00,2026.02.25 05:00:00,SKIP,XAUUSD,M3,20,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5142.73,5142.86,5145.31,5143.43,5143.15,-0.584,4.19,29.18,44.25,43.78,-0.25,0.09,-0.35,5139.42,5139.93,362,360,14.3,85.7,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,25555.38,25555.38,already positioned that way
872,2026.02.25 02:33:00,2026.02.25 05:03:00,SKIP,XAUUSD,M3,20,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5144.00,5143.43,5145.45,5142.73,5142.86,-0.430,4.71,26.59,57.99,43.78,0.26,0.07,0.20,5139.81,5149.10,624,371,85.7,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25555.38,25555.38,quality filter
873,2026.02.25 04:54:00,2026.02.25 07:24:00,SKIP,XAUUSD,M3,20,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5182.78,5182.84,5175.09,5184.17,5183.40,1.582,4.90,27.10,43.38,59.45,1.65,4.02,-2.37,5164.10,5177.21,755,509,42.9,57.1,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.00,0.00,25555.38,25555.38,already positioned that way
874,2026.02.25 05:03:00,2026.02.25 07:33:00,ENTRY,XAUUSD,M3,22,BUY,FULLTGT,DAY,0,5188.16,5177.92,5177.92,10.24,1.00,10.24,5198.40,5208.63,5218.87,5229.11,5239.35,0.12,0.12,0.12,5188.16,0.00,0.00,0.00,5183.01,5182.84,5175.95,5181.75,5182.32,1.347,5.12,25.42,58.91,53.75,1.31,2.59,-1.28,5164.86,5188.05,659,505,85.7,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25554.96,25554.36,KZ=ASIA; KZR=London H @ 5182.09 34 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
875,2026.02.25 05:54:00,2026.02.25 08:24:00,SKIP,XAUUSD,M3,22,BUY,FULLTGT,DAY,0,5188.16,5177.92,5177.92,10.24,1.00,10.24,5198.40,5208.63,5218.87,5229.11,5239.35,0.12,0.00,0.00,0.00,0.00,0.00,0.00,5183.80,5183.83,5179.99,5184.60,5184.15,0.888,4.32,15.03,45.54,55.44,0.39,0.82,-0.44,5167.82,5180.62,310,434,28.6,42.9,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.04,-0.85,25554.96,25464.36,quality filter
876,2026.02.25 06:08:02,2026.02.25 08:38:02,EXIT_SL,XAUUSD,M3,22,BUY,FULLTGT,DAY,0,5188.16,5177.92,5177.92,10.24,1.00,10.24,5198.40,5208.63,5218.87,5229.11,5239.35,0.12,0.12,0.00,5177.87,0.00,-1.01,-124.32,5182.48,5183.13,5180.24,5182.80,5183.33,0.722,4.01,17.63,46.59,51.68,-0.25,0.37,-0.61,5168.19,5181.17,262,389,28.6,42.9,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.04,-1.00,25431.06,25431.06,stopped at the initial SL (x1.00 of usual)
877,2026.02.25 06:36:00,2026.02.25 09:06:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5182.50,5182.49,5180.77,5182.45,5182.47,0.493,3.50,13.68,50.48,50.55,-0.05,-0.45,0.40,5168.97,5182.71,246,314,71.4,0.0,5,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,already positioned that way
878,2026.02.25 06:39:00,2026.02.25 09:09:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5182.21,5182.36,5180.78,5182.50,5182.49,0.464,3.41,14.57,47.32,50.55,-0.16,-0.36,0.20,5169.01,5181.02,184,306,42.9,28.6,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.00,0.00,25431.06,25431.06,quality filter
879,2026.02.25 06:45:00,2026.02.25 09:15:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5182.71,5182.57,5180.99,5182.33,5182.40,0.473,3.34,11.65,53.47,53.90,0.06,-0.18,0.24,5169.12,5184.22,197,290,71.4,0.0,5,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,already positioned that way
880,2026.02.25 06:51:00,2026.02.25 09:21:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5182.25,5182.38,5181.03,5182.53,5182.50,0.442,3.05,13.90,47.41,49.53,-0.11,-0.08,-0.03,5169.24,5181.15,204,281,14.3,57.1,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.00,0.00,25431.06,25431.06,quality filter
881,2026.02.25 07:03:00,2026.02.25 09:33:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5183.08,5182.70,5181.36,5182.22,5182.31,0.498,2.68,18.69,58.64,51.86,0.25,-0.06,0.31,5169.49,5186.54,284,262,85.7,0.0,5,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,already positioned that way
882,2026.02.25 08:15:00,2026.02.25 10:45:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5194.47,5194.60,5190.33,5195.11,5194.87,0.768,5.56,37.69,47.78,50.65,1.17,3.86,-2.69,5174.23,5191.93,541,500,42.9,57.1,5,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the killzone window
883,2026.02.25 10:24:00,2026.02.25 12:54:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.03,5188.47,5189.04,5187.98,5188.00,-0.166,3.45,26.20,59.49,55.30,0.03,-0.98,1.01,5177.40,5193.20,356,345,100.0,0.0,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,already positioned that way
884,2026.02.25 11:00:00,2026.02.25 13:30:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5189.55,5189.98,5189.85,5190.59,5190.44,0.041,3.22,32.95,39.77,41.93,-0.09,0.95,-1.04,5178.18,5185.39,360,392,14.3,71.4,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
885,2026.02.25 11:39:00,2026.02.25 14:09:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.55,5188.11,5188.61,5187.67,5187.71,-0.129,3.90,25.11,59.10,52.01,0.03,-0.95,0.99,5178.65,5192.09,437,410,100.0,0.0,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
886,2026.02.25 12:12:00,2026.02.25 14:42:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.52,5188.91,5188.99,5189.54,5189.36,-0.025,3.34,20.88,40.54,41.75,-0.14,0.58,-0.72,5179.16,5184.44,345,383,14.3,57.1,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
887,2026.02.25 13:54:00,2026.02.25 16:24:00,SKIP,XAUUSD,M3,22,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5171.78,5171.72,5176.08,5171.51,5171.60,-0.986,4.42,41.07,50.48,47.43,-1.06,-2.79,1.74,5178.25,5172.85,323,410,57.1,28.6,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
888,2026.02.25 16:21:00,2026.02.25 18:51:00,SKIP,XAUUSD,M3,22,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5186.21,5186.51,5184.78,5186.87,5186.81,0.407,4.25,19.53,44.00,46.47,0.20,0.84,-0.64,5179.48,5183.58,484,520,14.3,57.1,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
889,2026.02.25 16:57:00,2026.02.25 19:27:00,SKIP,XAUUSD,M3,22,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5181.70,5181.55,5182.38,5178.82,5180.38,-0.112,7.47,35.27,63.66,55.99,-0.66,-2.68,2.02,5179.31,5193.23,817,681,100.0,0.0,6,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
890,2026.02.25 17:33:00,2026.02.25 20:03:00,SKIP,XAUUSD,M3,22,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5185.44,5186.04,5185.00,5187.02,5186.74,0.159,6.55,32.40,40.57,45.78,0.12,2.23,-2.11,5179.99,5179.10,756,806,0.0,85.7,10,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
891,2026.02.25 17:42:00,2026.02.25 20:12:00,SKIP,XAUUSD,M3,22,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5187.22,5186.73,5185.42,5186.08,5186.22,0.202,6.50,25.83,56.82,52.66,0.69,1.32,-0.63,5180.09,5191.78,712,785,71.4,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
892,2026.02.25 19:57:00,2026.02.25 22:27:00,SKIP,XAUUSD,M3,22,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5208.95,5209.19,5204.24,5209.59,5209.48,1.455,3.41,29.48,46.30,52.16,0.86,2.41,-1.55,5183.78,5206.39,599,553,28.6,71.4,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
893,2026.02.25 21:48:00,2026.02.26 00:18:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5203.00,5202.85,5203.46,5202.41,5202.60,-0.106,5.74,30.45,53.66,51.91,-0.37,-1.38,1.01,5185.03,5205.37,713,401,100.0,0.0,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
894,2026.02.25 22:09:00,2026.02.26 00:39:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5203.14,5203.17,5203.50,5203.34,5203.25,-0.061,5.45,23.50,48.42,47.10,-0.15,-0.10,-0.05,5185.46,5202.36,638,511,28.6,57.1,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
895,2026.02.25 22:12:00,2026.02.26 00:42:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5203.75,5203.45,5203.61,5203.14,5203.17,-0.032,5.10,21.41,54.21,48.41,0.10,-0.01,0.12,5185.51,5206.20,454,514,57.1,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
896,2026.02.25 22:15:00,2026.02.26 00:45:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5202.12,5202.73,5203.30,5203.75,5203.45,-0.101,5.57,22.50,40.65,39.09,-0.55,-0.03,-0.51,5185.55,5195.60,564,519,14.3,71.4,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the entry window
897,2026.02.26 01:00:00,2026.02.26 03:30:00,DAY_SUMMARY,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.01,-124.32,5168.29,5170.33,5178.72,5169.15,5170.88,-1.956,4.29,23.01,40.95,37.13,-3.17,-3.79,0.62,5184.45,5164.84,294,447,14.3,57.1,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,2026.02.25 trades=1 W=0 L=1 gross_profit=0.00 gross_loss=124.32 net=-124.32 PF=0.00
898,2026.02.26 01:06:00,2026.02.26 03:36:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5171.50,5171.49,5178.58,5169.50,5170.69,-1.399,5.07,20.37,57.12,48.86,-1.49,-3.16,1.66,5173.44,5179.48,619,428,71.4,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the killzone window
899,2026.02.26 01:30:00,2026.02.26 04:00:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5172.12,5172.21,5177.08,5172.64,5172.42,-0.692,7.05,16.76,47.13,45.30,-0.60,-0.56,-0.04,5173.33,5170.03,286,414,0.0,71.4,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,outside the killzone window
900,2026.02.26 02:24:00,2026.02.26 04:54:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5170.10,5169.11,5172.43,5167.93,5168.15,-0.465,7.13,27.77,61.11,48.89,0.04,-1.92,1.96,5169.59,5178.78,489,475,85.7,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25431.06,25431.06,already positioned that way
901,2026.02.26 04:24:00,2026.02.26 06:54:00,SKIP,XAUUSD,M3,22,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5187.53,5187.70,5184.92,5188.24,5188.00,0.550,5.06,29.19,46.51,53.71,0.53,1.58,-1.05,5180.90,5184.68,271,528,28.6,57.1,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,25431.06,25431.06,quality filter
