seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
609,2026.03.10 08:05:00,2026.03.10 10:35:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5164.37,5164.02,5160.87,5163.26,5163.55,0.817,3.85,23.48,58.97,58.97,0.18,-0.59,0.77,5154.58,5168.78,819,641,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 1081 bars ago > 6
610,2026.03.10 10:25:00,2026.03.10 12:55:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5171.27,5172.62,5169.49,5174.13,5173.90,0.602,5.20,33.00,32.39,32.39,-0.20,1.92,-2.11,5158.85,5159.86,1042,803,14.3,85.7,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 1109 bars ago > 6
611,2026.03.10 10:50:00,2026.03.10 13:20:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5173.26,5172.97,5170.17,5171.92,5172.41,0.480,5.84,31.52,57.28,57.28,0.46,0.36,0.10,5159.39,5178.65,831,825,100.0,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 1114 bars ago > 6
612,2026.03.10 13:10:00,2026.03.10 15:40:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5183.32,5183.41,5179.69,5183.57,5183.52,0.764,4.87,19.16,49.32,49.32,0.71,1.86,-1.15,5163.93,5182.28,907,789,28.6,57.1,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
613,2026.03.10 14:15:00,2026.03.10 16:45:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5180.24,5179.36,5178.55,5178.47,5178.57,0.110,7.45,32.54,57.09,57.09,0.09,-2.28,2.36,5165.10,5187.31,1132,906,85.7,14.3,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
614,2026.03.10 14:50:00,2026.03.10 17:20:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5178.70,5179.37,5178.86,5180.22,5180.04,0.075,6.68,22.06,42.58,42.58,-0.48,0.31,-0.78,5165.83,5172.61,957,977,14.3,57.1,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
615,2026.03.10 15:40:00,2026.03.10 18:10:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5177.13,5177.13,5177.66,5176.23,5176.77,-0.088,6.06,23.35,53.95,53.95,-0.47,-1.58,1.10,5166.36,5180.73,888,995,71.4,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
616,2026.03.10 21:05:00,2026.03.10 23:35:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5227.92,5228.13,5221.52,5229.50,5228.78,1.225,5.39,16.19,42.04,42.04,0.91,2.26,-1.34,5182.97,5221.58,1102,1016,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
617,2026.03.11 03:00:00,2026.03.11 05:30:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5193.61,5193.45,5196.50,5192.69,5193.07,-0.678,4.49,16.77,55.14,55.14,-0.34,-0.87,0.53,5192.05,5197.28,386,473,71.4,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 101 bars ago > 6
618,2026.03.11 03:05:00,2026.03.11 05:35:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5192.96,5193.17,5196.25,5193.61,5193.45,-0.675,4.57,14.98,45.68,45.68,-0.56,-0.78,0.22,5192.07,5190.36,628,474,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 102 bars ago > 6
619,2026.03.11 03:20:00,2026.03.11 05:50:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5194.26,5193.62,5196.08,5192.10,5192.69,-0.482,5.11,14.07,59.91,59.91,0.10,-0.63,0.73,5192.27,5202.87,875,517,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 105 bars ago > 6
620,2026.03.11 05:10:00,2026.03.11 07:40:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5208.50,5209.30,5205.69,5211.22,5210.46,0.541,6.66,30.02,37.61,37.61,0.94,4.12,-3.18,5203.87,5197.64,1055,878,0.0,100.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 127 bars ago > 6
621,2026.03.11 05:55:00,2026.03.11 08:25:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5209.99,5208.90,5206.36,5207.51,5207.80,0.463,5.47,26.45,64.07,64.07,1.05,-0.13,1.18,5204.35,5219.91,965,878,100.0,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 136 bars ago > 6
622,2026.03.11 06:40:00,2026.03.11 09:10:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5209.89,5210.08,5207.92,5210.40,5210.31,0.487,4.46,27.79,47.48,47.48,0.34,1.47,-1.13,5205.40,5207.83,477,777,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 145 bars ago > 6
623,2026.03.11 09:30:00,2026.03.11 12:00:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5203.91,5203.64,5204.68,5203.23,5203.34,-0.200,5.20,20.81,54.72,54.72,-0.26,-1.39,1.14,5204.71,5206.62,766,710,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 179 bars ago > 6
624,2026.03.11 09:40:00,2026.03.11 12:10:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5203.39,5203.43,5204.50,5203.58,5203.51,-0.207,5.19,18.14,48.12,48.12,-0.38,-1.01,0.63,5204.68,5202.62,641,728,14.3,57.1,10,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 181 bars ago > 6
625,2026.03.11 12:45:00,2026.03.11 15:15:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5190.01,5189.79,5193.52,5189.56,5189.59,-0.698,5.33,25.31,52.07,52.07,-0.84,-2.67,1.84,5200.69,5191.78,687,790,71.4,14.3,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
626,2026.03.11 13:35:00,2026.03.11 16:05:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5190.21,5190.33,5192.63,5191.65,5190.93,-0.509,4.51,19.65,40.19,40.19,-0.29,-0.13,-0.16,5200.04,5184.42,842,734,0.0,85.7,9,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
627,2026.03.11 15:20:00,2026.03.11 17:50:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5187.90,5187.08,5188.94,5186.32,5186.37,-0.325,5.72,20.15,59.89,59.89,0.13,-1.20,1.33,5198.14,5194.20,984,788,71.4,14.3,7,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
628,2026.03.11 15:40:00,2026.03.11 18:10:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5185.42,5186.26,5188.33,5187.42,5187.15,-0.302,6.87,18.98,38.60,38.60,-0.79,-0.51,-0.29,5197.67,5177.40,1449,867,0.0,85.7,6,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
629,2026.03.11 17:15:00,2026.03.11 19:45:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5179.67,5178.79,5182.11,5177.07,5177.67,-0.354,9.37,23.78,59.55,59.55,-0.44,-2.94,2.50,5194.05,5190.08,1442,1325,71.4,14.3,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
630,2026.03.11 18:15:00,2026.03.11 20:45:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5181.52,5182.12,5183.04,5184.18,5183.24,-0.104,8.81,20.52,39.96,39.96,-0.07,1.61,-1.68,5193.23,5170.90,1323,1344,0.0,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
631,2026.03.11 20:05:00,2026.03.11 22:35:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5173.77,5173.46,5176.41,5172.62,5172.97,-0.517,5.70,21.20,55.63,55.63,-0.59,-2.19,1.61,5190.36,5178.38,904,1133,57.1,14.3,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
632,2026.03.11 20:30:00,2026.03.11 23:00:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5173.73,5173.73,5176.04,5174.15,5173.90,-0.449,5.15,16.39,47.18,47.18,-0.36,-0.63,0.27,5189.96,5172.03,1098,1087,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
633,2026.03.11 21:20:00,2026.03.11 23:50:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5171.53,5171.35,5173.78,5170.19,5170.79,-0.448,5.44,29.51,56.93,56.93,-0.43,-1.70,1.27,5188.87,5176.90,882,1006,71.4,14.3,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
634,2026.03.12 01:10:00,2026.03.12 03:40:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5176.53,5176.83,5176.24,5177.33,5177.18,0.175,3.41,25.29,42.82,42.82,0.07,0.64,-0.57,5176.40,5173.33,541,457,0.0,100.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 367 bars ago > 6
635,2026.03.12 03:55:00,2026.03.12 06:25:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5151.44,5151.04,5157.62,5150.55,5150.64,-0.893,7.37,30.75,53.01,53.01,-1.48,-4.72,3.24,5151.98,5155.00,652,752,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 400 bars ago > 6
636,2026.03.12 05:50:00,2026.03.12 08:20:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5162.29,5162.77,5161.60,5165.17,5163.97,0.199,5.85,34.88,35.93,35.93,0.87,3.91,-3.04,5156.78,5150.76,1180,886,0.0,100.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 423 bars ago > 6
637,2026.03.12 08:50:00,2026.03.12 11:20:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5149.49,5149.04,5152.00,5147.68,5148.28,-0.637,4.64,27.38,61.86,61.86,-0.56,-2.35,1.78,5154.56,5156.72,677,540,100.0,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 459 bars ago > 6
638,2026.03.12 14:05:00,2026.03.12 16:35:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5182.07,5182.07,5177.69,5182.31,5182.17,1.046,4.19,31.50,49.26,49.26,0.73,1.64,-0.91,5162.44,5181.10,532,647,14.3,71.4,7,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
639,2026.03.12 15:55:00,2026.03.12 18:25:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5176.33,5176.31,5176.48,5174.44,5175.55,-0.032,5.41,31.46,60.88,60.88,-0.65,-2.20,1.54,5164.08,5183.88,1003,772,100.0,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
640,2026.03.12 16:30:00,2026.03.12 19:00:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5176.21,5176.77,5176.78,5177.44,5177.31,-0.002,6.89,27.82,42.18,42.18,-0.51,-0.08,-0.43,5164.90,5171.30,1289,984,14.3,85.7,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
641,2026.03.13 01:30:00,2026.03.13 04:00:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5086.22,5085.77,5095.55,5084.57,5085.06,-1.216,8.04,34.62,56.61,56.61,-1.62,-4.95,3.33,5086.09,5092.82,670,771,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 23 bars ago > 6
642,2026.03.13 06:05:00,2026.03.13 08:35:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5115.74,5116.09,5111.28,5116.60,5116.47,0.955,5.04,42.72,45.32,45.32,1.00,3.01,-2.01,5106.98,5112.30,852,746,28.6,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 78 bars ago > 6
643,2026.03.13 07:10:00,2026.03.13 09:40:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5114.17,5114.11,5111.96,5113.85,5113.98,0.537,4.01,27.99,53.45,53.45,0.07,-0.54,0.62,5107.76,5115.44,324,566,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the killzone window
644,2026.03.13 07:20:00,2026.03.13 09:50:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5113.66,5113.90,5112.03,5114.21,5114.14,0.480,3.88,23.69,44.88,44.88,-0.12,-0.40,0.28,5107.85,5111.46,361,548,28.6,42.9,6,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the killzone window
645,2026.03.13 12:05:00,2026.03.13 14:35:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5083.33,5083.04,5089.54,5080.73,5081.97,-0.821,7.91,30.80,57.97,57.97,-1.54,-4.77,3.23,5099.76,5093.73,945,846,85.7,14.3,9,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
646,2026.03.13 17:00:00,2026.03.13 19:30:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5108.57,5108.97,5104.14,5110.30,5109.70,0.697,6.94,32.21,42.91,42.91,0.99,2.97,-1.99,5100.65,5101.66,1188,1126,14.3,85.7,12,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
647,2026.03.13 20:25:00,2026.03.13 22:55:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5051.32,5050.84,5062.85,5050.41,5050.42,-1.626,7.39,33.73,51.56,51.56,-2.49,-6.51,4.02,5088.60,5054.96,1310,1357,71.4,14.3,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
648,2026.03.13 20:55:00,2026.03.13 23:25:00,SKIP,XAUUSD,M5,2,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5051.52,5051.63,5060.77,5052.96,5052.22,-1.324,6.90,26.25,43.24,43.24,-1.35,-1.80,0.44,5087.40,5045.76,1158,1260,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,outside the entry window
649,2026.03.16 03:15:00,2026.03.16 05:45:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5005.86,5005.06,5014.93,5001.65,5003.30,-0.795,12.42,31.54,58.77,58.77,-2.08,-7.85,5.77,5004.60,5022.68,1113,1080,100.0,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 629 bars ago > 6
650,2026.03.16 04:15:00,2026.03.16 06:45:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5013.22,5013.48,5016.40,5019.87,5016.17,-0.277,10.51,22.72,35.61,35.61,0.58,3.64,-3.06,5008.80,4986.62,1641,1107,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 641 bars ago > 6
651,2026.03.16 05:10:00,2026.03.16 07:40:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5008.69,5008.21,5011.98,5007.45,5007.66,-0.316,11.95,34.45,53.31,53.31,-0.38,-2.93,2.55,5006.71,5013.66,1059,1219,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 652 bars ago > 6
652,2026.03.16 05:45:00,2026.03.16 08:15:00,SKIP,XAUUSD,M5,2,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5009.08,5009.18,5011.66,5009.82,5009.48,-0.366,6.77,27.47,47.38,47.38,-0.13,0.29,-0.41,5007.16,5006.13,1025,1217,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24876.74,24876.74,killzone range: last sweep 659 bars ago > 6
