seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
572,2026.02.06 10:25:00,2026.02.06 12:55:00,SKIP,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4852.29,4850.85,4842.75,4848.70,4849.27,0.785,10.32,22.48,60.74,60.74,1.54,0.78,0.76,4796.78,4866.67,880,974,71.4,0.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,loss guard locked
573,2026.02.06 11:15:00,2026.02.06 13:45:00,SKIP,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4853.47,4854.52,4847.87,4856.67,4855.90,0.527,12.62,18.68,41.20,41.20,0.38,3.42,-3.04,4800.70,4840.69,742,900,14.3,57.1,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,loss guard locked
574,2026.02.06 11:30:00,2026.02.06 14:00:00,SKIP,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4855.66,4855.21,4848.91,4853.69,4854.38,0.478,13.18,17.34,55.69,55.69,1.02,2.03,-1.01,4801.52,4863.51,583,895,57.1,14.3,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,loss guard locked
575,2026.02.06 21:40:00,2026.02.07 00:10:00,SKIP,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4957.53,4958.14,4951.19,4958.85,4958.74,1.373,5.06,26.47,43.54,43.54,0.60,2.40,-1.79,4857.18,4952.22,690,767,14.3,71.4,11,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,loss guard locked
576,2026.02.06 21:55:00,2026.02.07 00:25:00,SKIP,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4958.30,4958.29,4952.03,4957.49,4957.97,1.260,4.97,23.55,54.83,54.83,0.69,1.31,-0.61,4857.89,4961.51,634,705,57.1,14.3,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,loss guard locked
577,2026.02.06 22:00:00,2026.02.07 00:30:00,SKIP,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4958.06,4958.18,4952.23,4958.30,4958.29,1.193,4.99,22.71,49.48,49.48,0.54,1.07,-0.53,4858.12,4957.13,630,695,14.3,57.1,9,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,loss guard locked
578,2026.02.06 23:40:00,2026.02.07 02:10:00,SKIP,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4954.09,4953.26,4952.01,4952.06,4952.36,0.178,7.03,23.99,62.04,62.04,0.12,-1.42,1.54,4862.40,4962.24,278,661,71.4,0.0,40,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,loss guard locked
579,2026.02.09 01:00:00,2026.02.09 03:30:00,DAY_SUMMARY,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.52,-26.90,4959.48,4956.31,4953.59,4957.91,4955.37,0.479,5.67,33.74,64.73,64.73,2.28,0.09,2.19,4862.75,4965.74,182,559,85.7,0.0,18,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,2026.02.06 trades=4 W=1 L=3 gross_profit=89.10 gross_loss=116.00 net=-26.90 PF=0.77
580,2026.02.09 01:00:00,2026.02.09 03:30:00,WEEK_SUMMARY,XAUUSD,M5,130,FLAT,NA,DAY,128,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,378.89,4959.48,4956.31,4953.59,4957.91,4955.37,0.479,5.67,33.74,64.73,64.73,2.28,0.09,2.19,4862.75,4965.74,182,559,85.7,0.0,18,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.65,24329.65,days=4 trades=13 W=5 L=8 gross_profit=534.23 gross_loss=155.34 net=378.89 PF=3.44 pips=23796.0
581,2026.02.09 03:35:00,2026.02.09 06:05:00,ENTRY,XAUUSD,M5,132,SELL,FULLTGT,DAY,0,5002.74,5030.94,5030.94,28.20,1.00,28.20,4974.54,4946.34,4918.14,4889.95,4861.75,0.03,0.03,0.03,5002.74,0.00,0.00,0.00,5018.00,5018.27,5002.42,5021.82,5019.82,1.124,14.10,23.70,42.62,42.62,3.29,7.42,-4.14,5020.33,5002.73,1064,1046,0.0,85.7,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=1;BIAS=1,0.00,0.00,24329.54,24329.30,KZ=ASIA; KZR=Asia L @ 4498.54 1958 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
582,2026.02.09 04:00:39,2026.02.09 06:30:39,SL_MOVE,XAUUSD,M5,132,SELL,FULLTGT,DAY,0,5002.74,5030.94,5002.74,28.20,1.00,28.20,4974.54,4946.34,4918.14,4889.95,4861.75,0.03,0.00,0.03,5002.74,1.00,0.00,0.00,5000.59,5008.60,5000.71,5005.07,5011.19,0.451,17.47,32.29,38.90,38.90,-4.53,1.43,-5.96,5016.26,4982.64,1151,1102,0.0,100.0,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=1;BIAS=1,1.00,-0.34,24329.54,24414.17,stop to breakeven
583,2026.02.09 04:00:39,2026.02.09 06:30:39,TP1_REACHED,XAUUSD,M5,132,SELL,FULLTGT,DAY,0,5002.74,5030.94,5002.74,28.20,1.00,28.20,4974.54,4946.34,4918.14,4889.95,4861.75,0.03,0.00,0.03,4974.54,1.00,1.00,0.00,5000.59,5008.60,5000.71,5005.07,5011.19,0.451,17.47,32.29,38.90,38.90,-4.53,1.43,-5.96,5016.26,4982.64,1151,1102,0.0,100.0,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=1;BIAS=1,1.00,-0.34,24329.54,24414.17,full target: no partial booked
584,2026.02.09 04:32:38,2026.02.09 07:02:38,EXIT_BE,XAUUSD,M5,132,SELL,FULLTGT,DAY,0,5002.74,5030.94,5002.74,28.20,1.00,28.20,4974.54,4946.34,4918.14,4889.95,4861.75,0.03,0.03,0.00,5002.83,0.00,-0.00,-0.49,4996.55,5002.15,4999.10,4995.33,5002.22,0.203,14.97,23.51,49.19,49.19,-4.99,-5.00,0.00,5012.86,5001.41,722,1122,14.3,57.1,12,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=1;BIAS=1,1.19,-0.34,24329.16,24329.16,stopped at breakeven
585,2026.02.09 05:05:00,2026.02.09 07:35:00,ENTRY,XAUUSD,M5,134,BUY,FULLTGT,DAY,0,5016.09,4992.07,4992.07,24.02,1.00,24.02,5040.11,5064.13,5088.15,5112.18,5136.20,0.03,0.03,0.03,5016.09,0.00,0.00,0.00,5004.72,5003.80,5000.54,5001.88,5002.58,0.271,12.01,21.25,56.33,56.33,-0.27,-3.32,3.05,5011.58,5016.04,1122,1063,85.7,0.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24329.05,24328.81,KZ=ASIA; KZR=Asia L @ 4498.54 1976 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
586,2026.02.09 07:05:00,2026.02.09 09:35:00,FLIP,XAUUSD,M5,134,BUY,FULLTGT,DAY,0,5016.09,4992.07,4992.07,24.02,1.00,24.02,5040.11,5064.13,5088.15,5112.18,5136.20,0.03,0.00,0.00,5015.03,0.00,-0.04,0.00,5016.41,5016.53,5011.79,5016.75,5016.68,0.627,7.56,24.76,49.22,49.22,0.81,2.23,-1.42,5013.51,5015.03,652,713,14.3,57.1,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.64,-0.35,24329.05,24325.87,opposite signal before SL/target | BUY -> SELL | closing trade 134
587,2026.02.09 07:05:00,2026.02.09 09:35:00,EXIT_FLIP,XAUUSD,M5,134,BUY,FULLTGT,DAY,0,5016.09,4992.07,4992.07,24.02,1.00,24.02,5040.11,5064.13,5088.15,5112.18,5136.20,0.03,0.03,0.00,5015.03,0.00,-0.04,0.00,5016.41,5016.53,5011.79,5016.75,5016.68,0.627,7.56,24.76,49.22,49.22,0.81,2.23,-1.42,5013.51,5015.03,652,713,14.3,57.1,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.64,-0.35,24325.76,24325.76,FLIP exit
588,2026.02.09 07:05:00,2026.02.09 09:35:00,EXIT_OTHER,XAUUSD,M5,134,BUY,FULLTGT,DAY,0,5016.09,4992.07,4992.07,24.02,1.00,24.02,5040.11,5064.13,5088.15,5112.18,5136.20,0.03,0.03,0.00,5015.03,0.00,-0.04,-3.40,5016.41,5016.53,5011.79,5016.75,5016.68,0.627,7.56,24.76,49.22,49.22,0.81,2.23,-1.42,5013.51,5015.03,652,713,14.3,57.1,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.64,-0.35,24325.76,24325.76,FLIP exit
589,2026.02.09 07:05:00,2026.02.09 09:35:00,ENTRY,XAUUSD,M5,136,SELL,FULLTGT,DAY,134,5015.03,5030.16,5030.16,15.13,1.00,15.13,4999.90,4984.78,4969.65,4954.53,4939.40,0.05,0.05,0.05,5015.03,0.00,0.00,0.00,5016.41,5016.53,5011.79,5016.75,5016.68,0.627,7.56,24.76,49.22,49.22,0.81,2.23,-1.42,5013.51,5015.03,652,713,14.3,57.1,8,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.00,0.00,24325.58,24325.18,KZ=ASIA; KZR=Asia L @ 4498.54 2000 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 134
590,2026.02.09 07:10:00,2026.02.09 09:40:00,FLIP,XAUUSD,M5,136,SELL,FULLTGT,DAY,0,5015.03,5030.16,5030.16,15.13,1.00,15.13,4999.90,4984.78,4969.65,4954.53,4939.40,0.05,0.00,0.00,5019.73,0.00,-0.31,0.00,5017.04,5016.81,5012.10,5016.41,5016.53,0.630,7.47,21.98,53.21,53.21,0.98,1.98,-1.01,5013.55,5019.59,681,699,57.1,14.3,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.11,-0.32,24325.58,24302.08,opposite signal before SL/target | SELL -> BUY | closing trade 136
591,2026.02.09 07:10:00,2026.02.09 09:40:00,EXIT_FLIP,XAUUSD,M5,136,SELL,FULLTGT,DAY,0,5015.03,5030.16,5030.16,15.13,1.00,15.13,4999.90,4984.78,4969.65,4954.53,4939.40,0.05,0.05,0.00,5019.73,0.00,-0.31,0.00,5017.04,5016.81,5012.10,5016.41,5016.53,0.630,7.47,21.98,53.21,53.21,0.98,1.98,-1.01,5013.55,5019.59,681,699,57.1,14.3,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.11,-0.32,24301.90,24301.90,FLIP exit
592,2026.02.09 07:10:00,2026.02.09 09:40:00,EXIT_OTHER,XAUUSD,M5,136,SELL,FULLTGT,DAY,0,5015.03,5030.16,5030.16,15.13,1.00,15.13,4999.90,4984.78,4969.65,4954.53,4939.40,0.05,0.05,0.00,5019.73,0.00,-0.31,-23.86,5017.04,5016.81,5012.10,5016.41,5016.53,0.630,7.47,21.98,53.21,53.21,0.98,1.98,-1.01,5013.55,5019.59,681,699,57.1,14.3,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.11,-0.32,24301.90,24301.90,FLIP exit
593,2026.02.09 07:10:00,2026.02.09 09:40:00,ENTRY,XAUUSD,M5,138,BUY,FULLTGT,DAY,136,5019.73,5004.78,5004.78,14.95,1.00,14.95,5034.68,5049.62,5064.57,5079.51,5094.46,0.05,0.05,0.05,5019.73,0.00,0.00,0.00,5017.04,5016.81,5012.10,5016.41,5016.53,0.630,7.47,21.98,53.21,53.21,0.98,1.98,-1.01,5013.55,5019.59,681,699,57.1,14.3,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24301.72,24301.32,KZ=ASIA; KZR=Asia L @ 4498.54 2001 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 136
594,2026.02.09 07:15:00,2026.02.09 09:45:00,HALT_LOSSCOUNT,XAUUSD,M5,138,BUY,FULLTGT,DAY,136,5019.73,5004.78,5004.78,14.95,1.00,14.95,5034.68,5049.62,5064.57,5079.51,5094.46,0.05,0.00,0.00,0.00,0.00,0.00,-50.08,5016.69,5016.67,5012.22,5017.04,5016.81,0.601,7.39,19.33,49.26,49.26,0.75,1.75,-1.00,5013.58,5015.26,642,690,28.6,42.9,12,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.02,-0.38,24301.72,24279.57,loss count | 3 losing trades today (max 3) | halted for the day
595,2026.02.09 07:15:00,2026.02.09 09:45:00,EXIT_GUARD,XAUUSD,M5,138,BUY,FULLTGT,DAY,136,5019.73,5004.78,5004.78,14.95,1.00,14.95,5034.68,5049.62,5064.57,5079.51,5094.46,0.05,0.05,0.00,5015.30,0.00,-0.30,0.00,5016.69,5016.67,5012.22,5017.04,5016.81,0.601,7.39,19.33,49.26,49.26,0.75,1.75,-1.00,5013.58,5015.26,642,690,28.6,42.9,12,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.02,-0.38,24279.39,24279.39,LOSSCOUNT exit
596,2026.02.09 09:15:00,2026.02.09 11:45:00,SKIP,XAUUSD,M5,138,FLAT,NA,DAY,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5026.00,5027.50,5023.04,5029.26,5028.95,0.455,9.78,23.74,38.72,38.72,-0.04,2.26,-2.30,5017.68,5012.98,743,1004,0.0,71.4,11,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
597,2026.02.09 10:25:00,2026.02.09 12:55:00,SKIP,XAUUSD,M5,138,FLAT,NA,DAY,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5018.68,5018.50,5019.14,5016.79,5017.73,-0.076,8.54,27.93,56.58,56.58,-0.99,-3.94,2.94,5017.06,5026.22,843,896,85.7,0.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
598,2026.02.09 11:40:00,2026.02.09 14:10:00,SKIP,XAUUSD,M5,138,FLAT,NA,DAY,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5022.36,5022.99,5021.87,5024.42,5023.88,0.145,7.71,25.24,39.51,39.51,0.01,1.73,-1.72,5017.87,5014.12,799,749,0.0,100.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
599,2026.02.09 13:50:00,2026.02.09 16:20:00,SKIP,XAUUSD,M5,138,FLAT,NA,EVENING,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5003.76,5003.33,5008.52,5002.64,5002.84,-0.651,7.98,28.77,54.46,54.46,-1.31,-4.30,2.99,5015.43,5008.25,667,769,71.4,14.3,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
600,2026.02.09 15:40:00,2026.02.09 18:10:00,SKIP,XAUUSD,M5,138,FLAT,NA,EVENING,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5011.19,5012.07,5011.67,5013.48,5013.08,0.042,9.61,24.46,39.59,39.59,0.14,2.40,-2.25,5015.26,5002.02,1071,839,0.0,85.7,6,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
601,2026.02.09 16:20:00,2026.02.09 18:50:00,SKIP,XAUUSD,M5,138,FLAT,NA,EVENING,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5011.13,5010.86,5010.99,5010.02,5010.39,-0.013,9.47,26.22,55.84,55.84,0.13,-0.77,0.91,5014.91,5015.59,973,969,100.0,0.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
602,2026.02.09 20:00:00,2026.02.09 22:30:00,SKIP,XAUUSD,M5,138,FLAT,NA,EVENING,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5060.47,5062.08,5051.69,5064.02,5063.66,1.439,7.22,34.69,35.97,35.97,1.18,5.18,-4.00,5023.18,5046.28,1162,932,14.3,85.7,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
603,2026.02.09 21:05:00,2026.02.09 23:35:00,SKIP,XAUUSD,M5,138,FLAT,NA,EVENING,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5059.01,5058.80,5053.78,5057.25,5058.07,0.702,7.14,24.97,58.76,58.76,0.17,-1.06,1.23,5024.91,5066.06,709,914,71.4,0.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
604,2026.02.09 23:15:00,2026.02.10 01:45:00,SKIP,XAUUSD,M5,138,FLAT,NA,DAY,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5073.60,5073.85,5067.73,5076.19,5074.91,1.014,6.03,31.40,36.70,36.70,1.19,3.52,-2.33,5029.14,5063.20,437,795,14.3,71.4,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,loss guard locked
605,2026.02.10 01:00:00,2026.02.10 03:30:00,DAY_SUMMARY,XAUUSD,M5,138,FLAT,NA,DAY,136,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,-27.75,5062.66,5066.50,5065.74,5063.84,5067.35,0.111,6.84,25.35,38.49,38.49,-3.13,-2.01,-1.12,5029.68,5057.94,315,658,14.3,71.4,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24279.39,24279.39,2026.02.09 trades=3 W=0 L=3 gross_profit=0.00 gross_loss=27.75 net=-27.75 PF=0.00
606,2026.02.10 04:05:00,2026.02.10 06:35:00,ENTRY,XAUUSD,M5,140,BUY,FULLTGT,DAY,0,5037.29,5016.23,5016.23,21.06,1.00,21.06,5058.35,5079.40,5100.46,5121.52,5142.58,0.04,0.04,0.04,5037.29,0.00,0.00,0.00,5030.76,5030.22,5037.28,5029.24,5029.55,-0.671,10.53,22.40,54.39,54.39,-1.17,-3.66,2.49,5028.11,5036.85,1129,1157,71.4,0.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=1;BIAS=1,0.00,0.00,24279.25,24278.93,KZ=ASIA; KZR=NY H @ 5063.36 120 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
607,2026.02.10 05:15:00,2026.02.10 07:45:00,FLIP,XAUUSD,M5,140,BUY,FULLTGT,DAY,0,5037.29,5016.23,5016.23,21.06,1.00,21.06,5058.35,5079.40,5100.46,5121.52,5142.58,0.04,0.00,0.00,5026.94,0.00,-0.49,0.00,5036.64,5037.40,5038.99,5039.07,5038.44,-0.185,8.60,29.72,41.19,41.19,0.16,2.94,-2.78,5031.91,5026.92,954,1086,0.0,85.7,8,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.91,-0.55,24279.25,24237.85,opposite signal before SL/target | BUY -> SELL | closing trade 140
608,2026.02.10 05:15:00,2026.02.10 07:45:00,EXIT_FLIP,XAUUSD,M5,140,BUY,FULLTGT,DAY,0,5037.29,5016.23,5016.23,21.06,1.00,21.06,5058.35,5079.40,5100.46,5121.52,5142.58,0.04,0.04,0.00,5026.94,0.00,-0.49,0.00,5036.64,5037.40,5038.99,5039.07,5038.44,-0.185,8.60,29.72,41.19,41.19,0.16,2.94,-2.78,5031.91,5026.92,954,1086,0.0,85.7,8,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.91,-0.55,24237.71,24237.71,FLIP exit
609,2026.02.10 05:15:00,2026.02.10 07:45:00,EXIT_OTHER,XAUUSD,M5,140,BUY,FULLTGT,DAY,0,5037.29,5016.23,5016.23,21.06,1.00,21.06,5058.35,5079.40,5100.46,5121.52,5142.58,0.04,0.04,0.00,5026.94,0.00,-0.49,-41.68,5036.64,5037.40,5038.99,5039.07,5038.44,-0.185,8.60,29.72,41.19,41.19,0.16,2.94,-2.78,5031.91,5026.92,954,1086,0.0,85.7,8,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.91,-0.55,24237.71,24237.71,FLIP exit
610,2026.02.10 05:15:00,2026.02.10 07:45:00,ENTRY,XAUUSD,M5,142,SELL,FULLTGT,DAY,140,5026.94,5044.14,5044.14,17.20,1.00,17.20,5009.74,4992.54,4975.34,4958.13,4940.93,0.04,0.04,0.04,5026.94,0.00,0.00,0.00,5036.64,5037.40,5038.99,5039.07,5038.44,-0.185,8.60,29.72,41.19,41.19,0.16,2.94,-2.78,5031.91,5026.92,954,1086,0.0,85.7,8,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24237.57,24237.25,KZ=ASIA; KZR=NY H @ 5063.36 134 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 140
611,2026.02.10 07:00:00,2026.02.10 09:30:00,FLIP,XAUUSD,M5,142,SELL,FULLTGT,DAY,0,5026.94,5044.14,5044.14,17.20,1.00,17.20,5009.74,4992.54,4975.34,4958.13,4940.93,0.04,0.00,0.00,5031.50,0.00,-0.27,0.00,5028.97,5028.96,5032.20,5028.31,5028.69,-0.524,6.18,22.83,52.59,52.59,-0.74,-2.05,1.32,5030.60,5031.61,634,711,71.4,0.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=1;BIAS=1,0.60,-0.41,24237.57,24219.33,opposite signal before SL/target | SELL -> BUY | closing trade 142
612,2026.02.10 07:00:00,2026.02.10 09:30:00,EXIT_FLIP,XAUUSD,M5,142,SELL,FULLTGT,DAY,0,5026.94,5044.14,5044.14,17.20,1.00,17.20,5009.74,4992.54,4975.34,4958.13,4940.93,0.04,0.04,0.00,5031.50,0.00,-0.27,0.00,5028.97,5028.96,5032.20,5028.31,5028.69,-0.524,6.18,22.83,52.59,52.59,-0.74,-2.05,1.32,5030.60,5031.61,634,711,71.4,0.0,8,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=1;BIAS=1,0.60,-0.41,24219.19,24219.19,FLIP exit
